<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.CL,D,20190902,000000,55.1900000,55.1900000,54.3300000,54.8900000,260
SPFB.CL,D,20190903,000000,54.7700000,54.7900000,52.8500000,53.9400000,13877
SPFB.CL,D,20190904,000000,54.1900000,56.5400000,54.0900000,56.0800000,8864
SPFB.CL,D,20190905,000000,56.0000000,57.9800000,55.7600000,56.1600000,2234
SPFB.CL,D,20190906,000000,56.3600000,56.9300000,54.8800000,56.5900000,3583
SPFB.CL,D,20190909,000000,57.0700000,58.1400000,56.6600000,57.9100000,2145
SPFB.CL,D,20190910,000000,58.0000000,58.6100000,57.4300000,57.4300000,387
SPFB.CL,D,20190911,000000,57.6800000,58.0300000,55.5900000,55.7000000,1018
SPFB.CL,D,20190912,000000,55.9700000,56.0800000,54.0300000,55.0300000,2503
SPFB.CL,D,20190913,000000,55.1400000,55.5000000,54.5100000,54.9000000,1338
SPFB.CL,D,20190916,000000,55.3500000,62.9900000,54.5000000,61.4800000,2736
SPFB.CL,D,20190917,000000,62.0700000,62.2500000,58.4700000,58.5000000,7570
SPFB.CL,D,20190918,000000,59.0300000,59.1700000,57.6100000,58.0500000,11589
SPFB.CL,D,20190919,000000,58.1400000,59.4700000,58.0000000,58.4400000,3440
SPFB.CL,D,20190920,000000,58.6800000,59.1700000,57.9600000,58.5600000,2389
SPFB.CL,D,20190923,000000,58.6400000,58.7000000,57.4600000,58.5300000,1585
SPFB.CL,D,20190924,000000,58.2700000,58.3400000,56.8000000,56.8000000,3286
SPFB.CL,D,20190926,000000,56.4000000,56.7700000,55.4600000,56.5900000,2835
SPFB.CL,D,20190927,000000,56.4600000,56.6900000,54.8000000,56.1000000,5202
SPFB.CL,D,20190930,000000,55.8100000,55.8300000,54.0300000,54.2700000,2654
SPFB.CL,D,20191001,000000,54.2800000,54.7700000,53.1400000,53.9600000,1596
SPFB.CL,D,20191002,000000,54.2400000,54.3400000,52.1900000,52.6400000,1871
SPFB.CL,D,20191003,000000,52.6500000,52.8500000,51.0200000,52.3000000,2755
SPFB.CL,D,20191004,000000,52.4800000,53.3000000,52.0300000,52.9100000,4308
SPFB.CL,D,20191007,000000,52.8300000,53.9800000,52.6700000,52.8200000,1523
SPFB.CL,D,20191008,000000,53.0500000,53.0500000,51.8500000,52.4800000,1746
SPFB.CL,D,20191009,000000,52.5000000,53.7000000,52.3300000,52.6700000,2973
SPFB.CL,D,20191010,000000,52.5200000,53.9400000,52.2300000,53.9400000,1985
SPFB.CL,D,20191011,000000,54.4300000,54.9200000,53.7600000,54.9200000,2306
SPFB.CL,D,20191014,000000,54.2100000,54.3900000,52.9200000,53.5400000,1288
SPFB.CL,D,20191015,000000,53.3300000,53.8000000,52.5100000,52.9400000,320
SPFB.CL,D,20191016,000000,53.1000000,53.8000000,52.6500000,53.2000000,1899
SPFB.CL,D,20191017,000000,53.0000000,54.1400000,52.7300000,54.0700000,914
SPFB.CL,D,20191018,000000,54.0900000,54.6700000,53.4300000,53.8000000,1841
SPFB.CL,D,20191021,000000,53.8800000,54.1300000,52.9000000,53.5500000,2478
SPFB.CL,D,20191022,000000,53.4200000,54.8000000,53.2700000,54.3000000,2491
SPFB.CL,D,20191023,000000,54.1700000,56.0000000,53.6500000,55.8500000,2280
SPFB.CL,D,20191024,000000,55.6900000,56.5000000,55.4300000,56.1100000,459
SPFB.CL,D,20191025,000000,56.0300000,56.7900000,55.6400000,56.6300000,1300
SPFB.CL,D,20191028,000000,56.6100000,56.9500000,55.5700000,55.8400000,840
SPFB.CL,D,20191029,000000,55.7800000,56.2900000,54.6100000,55.5400000,2003
SPFB.CL,D,20191030,000000,55.3100000,55.7200000,54.4400000,54.8600000,1968
SPFB.CL,D,20191031,000000,55.0800000,55.5500000,53.7500000,54.1000000,5546
SPFB.CL,D,20191101,000000,54.3500000,56.2900000,54.2000000,56.0700000,1367
SPFB.CL,D,20191105,000000,56.2800000,57.4100000,56.0700000,57.1700000,2489
SPFB.CL,D,20191106,000000,57.0000000,57.8200000,56.1200000,56.5400000,2429
SPFB.CL,D,20191107,000000,56.5600000,57.8200000,56.5600000,56.9300000,2473
SPFB.CL,D,20191108,000000,56.8800000,57.4900000,55.8100000,57.4100000,3021
SPFB.CL,D,20191111,000000,56.6900000,57.3500000,56.3500000,56.9000000,1303
SPFB.CL,D,20191112,000000,57.1000000,57.5000000,56.7000000,56.8400000,1674
SPFB.CL,D,20191113,000000,56.6500000,57.5000000,56.3200000,57.3500000,1449
SPFB.CL,D,20191114,000000,57.5500000,57.8200000,56.8700000,56.8700000,590
SPFB.CL,D,20191115,000000,57.0100000,58.0000000,56.5900000,57.9100000,3572
SPFB.CL,D,20191118,000000,57.7700000,58.1000000,56.7400000,56.9700000,4748
SPFB.CL,D,20191119,000000,56.8700000,57.2000000,55.2000000,55.4000000,3203
SPFB.CL,D,20191120,000000,55.3100000,57.3600000,54.8700000,57.0500000,4316
SPFB.CL,D,20191121,000000,56.9200000,58.5500000,56.6700000,58.4200000,1615
SPFB.CL,D,20191122,000000,58.2400000,58.7200000,57.5500000,57.9300000,2743
SPFB.CL,D,20191125,000000,57.9900000,58.1500000,57.2500000,58.0500000,590
SPFB.CL,D,20191126,000000,57.9200000,58.5100000,57.7900000,58.3000000,1615
SPFB.CL,D,20191127,000000,58.2800000,58.6200000,57.5200000,58.1100000,795
SPFB.CL,D,20191128,000000,57.8800000,58.5100000,57.6500000,58.2600000,449
SPFB.CL,D,20191129,000000,58.0900000,58.1400000,55.0600000,55.5200000,3593
SPFB.CL,D,20191202,000000,55.6000000,56.6500000,55.6000000,55.9800000,3247
SPFB.CL,D,20191203,000000,56.1200000,56.8400000,55.3900000,56.2500000,2297
SPFB.CL,D,20191204,000000,56.2700000,58.5900000,56.2700000,58.3800000,3556
SPFB.CL,D,20191205,000000,58.3400000,59.0900000,58.1200000,58.3700000,3524
SPFB.CL,D,20191206,000000,58.4300000,59.8200000,57.7500000,59.1000000,3865
SPFB.CL,D,20191209,000000,59.0200000,59.2300000,58.2800000,58.9800000,805
SPFB.CL,D,20191210,000000,58.8900000,59.2800000,58.5500000,59.2800000,35
SPFB.CL,D,20191211,000000,58.8000000,59.0200000,58.1800000,58.8300000,144
SPFB.CL,D,20191212,000000,58.7400000,59.5400000,58.7300000,59.1700000,567
SPFB.CL,D,20191213,000000,59.4400000,60.4000000,59.2600000,59.5000000,741
SPFB.CL,D,20191216,000000,59.8000000,60.2000000,59.8000000,60.1400000,638
SPFB.CL,D,20191217,000000,60.1500000,60.9300000,60.0700000,60.7900000,224
SPFB.CL,D,20191218,000000,60.4200000,61.0700000,60.3000000,60.8700000,1214
SPFB.CL,D,20191219,000000,60.8500000,61.2900000,60.7100000,61.0200000,1012
SPFB.CL,D,20191220,000000,61.1000000,61.1700000,60.1400000,60.3600000,1302
SPFB.CL,D,20191223,000000,60.1900000,60.7100000,60.1600000,60.6300000,897
SPFB.CL,D,20191224,000000,60.5900000,61.1800000,60.5500000,61.1800000,1344
SPFB.CL,D,20191225,000000,61.1900000,61.5800000,61.1500000,61.3900000,388
SPFB.CL,D,20191226,000000,61.3400000,61.7600000,61.1000000,61.6700000,878
SPFB.CL,D,20191227,000000,61.7600000,61.9700000,61.2900000,61.6100000,495
SPFB.CL,D,20191230,000000,61.8200000,62.3200000,61.1200000,61.5700000,1341
SPFB.CL,D,20200103,000000,62.5000000,64.0300000,62.2500000,63.0300000,1770
SPFB.CL,D,20200106,000000,63.1000000,64.3400000,62.6600000,62.6600000,1050
SPFB.CL,D,20200108,000000,63.3100000,63.3100000,59.2000000,60.2000000,6166
SPFB.CL,D,20200109,000000,60.0500000,60.0600000,58.7100000,59.6500000,3314
SPFB.CL,D,20200110,000000,59.4100000,59.6100000,58.9400000,59.0000000,572
SPFB.CL,D,20200113,000000,59.0200000,59.1900000,58.1000000,58.1000000,1416
SPFB.CL,D,20200114,000000,57.8800000,58.6400000,57.8000000,58.4200000,382
SPFB.CL,D,20200115,000000,58.1300000,58.3500000,57.5400000,58.0700000,150
SPFB.CL,D,20200116,000000,58.1900000,58.8000000,57.5900000,58.5300000,529
SPFB.CL,D,20200117,000000,58.6000000,58.9200000,58.3800000,58.6800000,1010
SPFB.CL,D,20200120,000000,59.2200000,59.2800000,58.6200000,58.9000000,1616
SPFB.CL,D,20200121,000000,58.1600000,58.7500000,57.7500000,58.2400000,804
SPFB.CL,D,20200122,000000,58.2300000,58.2300000,56.6000000,56.6800000,2663
SPFB.CL,D,20200123,000000,56.4800000,56.4800000,54.7800000,55.4400000,2314
SPFB.CL,D,20200124,000000,55.7500000,55.9600000,53.9100000,54.3300000,1693
SPFB.CL,D,20200127,000000,53.5100000,53.5300000,52.1500000,52.8600000,2162
SPFB.CL,D,20200128,000000,53.2000000,53.8400000,52.7100000,53.6100000,1201
SPFB.CL,D,20200129,000000,54.0100000,54.3000000,52.8000000,53.2000000,2319
SPFB.CL,D,20200130,000000,52.8100000,52.8100000,51.6800000,52.7500000,3012
SPFB.CL,D,20200131,000000,53.0500000,53.0600000,51.0200000,51.5500000,5722
SPFB.CL,D,20200203,000000,51.4400000,51.9600000,49.9500000,49.9500000,5724
SPFB.CL,D,20200204,000000,50.6100000,51.5400000,49.6000000,49.7600000,4115
SPFB.CL,D,20200205,000000,49.8300000,51.8400000,49.7200000,51.1000000,14439
SPFB.CL,D,20200206,000000,51.4200000,52.0800000,50.3100000,50.9700000,1876
SPFB.CL,D,20200207,000000,51.1900000,51.3000000,50.1200000,50.4700000,1170
SPFB.CL,D,20200210,000000,50.2000000,50.3600000,49.5000000,49.6000000,668
SPFB.CL,D,20200211,000000,50.1400000,50.7000000,49.8000000,49.8800000,1204
SPFB.CL,D,20200212,000000,50.6200000,51.7000000,50.5900000,51.6100000,980
SPFB.CL,D,20200213,000000,51.2200000,51.9100000,50.6000000,51.6400000,1531
SPFB.CL,D,20200214,000000,51.5100000,52.3000000,51.4000000,52.0400000,2319
SPFB.CL,D,20200217,000000,52.2000000,52.3300000,51.9700000,52.3100000,877
SPFB.CL,D,20200218,000000,52.2000000,52.2000000,50.8900000,52.0000000,2716
SPFB.CL,D,20200219,000000,52.6500000,53.6300000,52.6400000,53.4700000,1362
SPFB.CL,D,20200220,000000,53.6200000,54.5800000,53.4600000,53.9000000,3457
SPFB.CL,D,20200221,000000,53.6000000,53.6000000,52.5600000,53.3800000,1382
SPFB.CL,D,20200225,000000,52.6400000,52.6400000,49.7700000,49.8100000,3254
SPFB.CL,D,20200226,000000,50.0300000,50.3900000,48.3500000,48.7800000,4407
SPFB.CL,D,20200227,000000,48.0000000,48.3000000,45.9100000,46.8900000,5454
SPFB.CL,D,20200228,000000,46.2000000,46.2000000,43.8800000,45.1000000,5351
SPFB.CL,D,20200302,000000,45.9000000,47.2300000,44.9000000,47.2300000,12979
SPFB.CL,D,20200303,000000,47.5100000,48.6500000,46.5200000,47.3700000,10835
SPFB.CL,D,20200304,000000,47.4700000,48.4000000,46.6700000,47.0800000,7982
SPFB.CL,D,20200305,000000,47.2800000,47.4000000,45.7200000,45.8100000,6768
SPFB.CL,D,20200306,000000,45.6700000,45.6700000,41.1100000,41.2800000,10873
SPFB.CL,D,20200310,000000,41.2600000,41.2600000,32.0000000,34.9800000,1055
SPFB.CL,D,20200311,000000,34.6700000,34.6700000,33.0000000,33.2300000,360
SPFB.CL,D,20200312,000000,32.0600000,32.6000000,30.8100000,31.4000000,731
SPFB.CL,D,20200313,000000,32.6500000,34.8300000,31.0200000,33.4600000,709
SPFB.CL,D,20200316,000000,30.7900000,31.2900000,28.8000000,29.0000000,2486
SPFB.CL,D,20200317,000000,29.8700000,30.5700000,27.1200000,27.2600000,2518
SPFB.CL,D,20200318,000000,27.2200000,27.2200000,21.3000000,23.5600000,4898
SPFB.CL,D,20200319,000000,23.8000000,27.9900000,22.2600000,25.4500000,7610
SPFB.CL,D,20200320,000000,25.4500000,28.3300000,23.2100000,23.4300000,6131
SPFB.CL,D,20200323,000000,23.2600000,23.9100000,21.8900000,23.8500000,8385
SPFB.CL,D,20200324,000000,24.3500000,25.1000000,23.1100000,24.2600000,7743
SPFB.CL,D,20200325,000000,24.2700000,24.9700000,22.9900000,24.3500000,11058
SPFB.CL,D,20200326,000000,24.0000000,24.4800000,22.4200000,23.2600000,12199
SPFB.CL,D,20200327,000000,23.0000000,23.2700000,20.9500000,21.9000000,6152
SPFB.CL,D,20200330,000000,21.2000000,21.5800000,19.3400000,20.3100000,7538
SPFB.CL,D,20200331,000000,20.4500000,21.8800000,20.0500000,20.1000000,11394
SPFB.CL,D,20200401,000000,20.1000000,21.5800000,19.7500000,21.3900000,19643
SPFB.CL,D,20200402,000000,21.6000000,26.0000000,21.6000000,25.0900000,21997
SPFB.CL,D,20200403,000000,24.8200000,29.1000000,24.7200000,28.9000000,15805
SPFB.CL,D,20200406,000000,28.3200000,29.0000000,26.0000000,26.3800000,10758
SPFB.CL,D,20200407,000000,26.7000000,27.2200000,23.8000000,24.3500000,14067
SPFB.CL,D,20200408,000000,24.5400000,26.3700000,23.8000000,26.2500000,16356
SPFB.CL,D,20200409,000000,26.1200000,28.4100000,23.6500000,23.6700000,23311
SPFB.CL,D,20200410,000000,29.9500000,32.1200000,29.0000000,29.7000000,2422
SPFB.CL,D,20200413,000000,29.6600000,30.2600000,28.6900000,29.5900000,914
SPFB.CL,D,20200414,000000,29.7200000,29.8500000,27.5500000,28.0700000,1431
SPFB.CL,D,20200415,000000,28.0100000,28.0100000,25.9400000,26.5100000,1400
SPFB.CL,D,20200416,000000,26.5300000,27.0200000,24.9500000,25.8000000,2227
SPFB.CL,D,20200417,000000,26.0600000,26.4200000,24.7800000,25.2500000,5699
SPFB.CL,D,20200420,000000,25.0500000,25.0500000,21.1700000,21.2400000,38974
SPFB.CL,D,20200421,000000,21.2300000,21.4700000,11.3900000,12.7800000,127514
SPFB.CL,D,20200422,000000,12.6800000,15.6400000,10.5500000,14.2500000,88681
SPFB.CL,D,20200423,000000,14.5000000,18.1800000,14.3200000,17.0100000,29286
SPFB.CL,D,20200424,000000,16.9100000,17.9800000,15.6300000,17.2000000,27497
SPFB.CL,D,20200427,000000,17.0000000,17.0000000,11.9600000,12.8300000,44007
SPFB.CL,D,20200428,000000,12.7600000,13.6400000,10.0500000,13.2300000,32934
SPFB.CL,D,20200429,000000,13.5100000,16.7300000,13.5100000,15.0500000,15137
SPFB.CL,D,20200430,000000,15.0600000,15.0700000,15.0500000,15.0700000,3369
SPFB.CL,D,20200508,000000,25.5000000,26.2500000,25.5000000,26.1500000,134
SPFB.CL,D,20200512,000000,25.5800000,27.0400000,25.4400000,25.8000000,6053
SPFB.CL,D,20200513,000000,26.0800000,26.8900000,25.2800000,25.8800000,1864
SPFB.CL,D,20200514,000000,26.1700000,28.0500000,26.1100000,27.9700000,8764
SPFB.CL,D,20200515,000000,28.5000000,29.7600000,27.8800000,29.7500000,4705
SPFB.CL,D,20200518,000000,29.8000000,33.0600000,29.8000000,32.5600000,5320
SPFB.CL,D,20200519,000000,31.9400000,32.4600000,31.2500000,31.6700000,1817
SPFB.CL,D,20200520,000000,31.7900000,33.7000000,31.6300000,33.5200000,2286
SPFB.CL,D,20200521,000000,33.6700000,34.6000000,33.3200000,33.9700000,1531
SPFB.CL,D,20200522,000000,32.9000000,33.4200000,31.4500000,33.4200000,898
SPFB.CL,D,20200525,000000,33.6400000,34.1100000,33.2900000,33.6300000,179
SPFB.CL,D,20200526,000000,34.3300000,34.7000000,33.5900000,34.3400000,299
SPFB.CL,D,20200527,000000,33.7000000,34.2200000,31.8500000,31.8600000,725
SPFB.CL,D,20200528,000000,31.9300000,34.1000000,31.6000000,33.5800000,1276
SPFB.CL,D,20200529,000000,33.1800000,35.6400000,32.3700000,35.3800000,3670
SPFB.CL,D,20200601,000000,35.5000000,35.6800000,34.3000000,35.6800000,2885
SPFB.CL,D,20200602,000000,35.7300000,36.9100000,35.6000000,36.9100000,566
SPFB.CL,D,20200603,000000,37.0000000,37.7300000,35.9000000,36.7400000,811
SPFB.CL,D,20200604,000000,36.6500000,37.6400000,36.4600000,37.4300000,563
SPFB.CL,D,20200605,000000,37.6000000,39.5900000,37.6000000,39.0500000,1078
SPFB.CL,D,20200608,000000,39.5700000,40.0000000,38.0100000,38.2100000,1654
SPFB.CL,D,20200609,000000,38.4000000,39.1000000,37.1500000,38.8000000,501
SPFB.CL,D,20200610,000000,38.5200000,39.5000000,38.2000000,39.4000000,289
SPFB.CL,D,20200611,000000,38.3600000,38.7200000,35.7800000,36.3200000,590
SPFB.CL,D,20200615,000000,36.1200000,37.2000000,34.9200000,37.2000000,126
SPFB.CL,D,20200616,000000,37.7400000,39.2800000,37.5500000,38.5400000,120
SPFB.CL,D,20200617,000000,38.8700000,39.0000000,37.6200000,38.0400000,44
SPFB.CL,D,20200618,000000,38.2900000,39.0800000,36.4600000,39.0800000,125
SPFB.CL,D,20200619,000000,39.7300000,40.5000000,38.6000000,39.3800000,280
SPFB.CL,D,20200622,000000,39.7700000,40.7000000,39.4000000,40.6400000,1743
SPFB.CL,D,20200623,000000,40.5000000,41.6700000,40.1900000,40.1900000,398
SPFB.CL,D,20200625,000000,38.1200000,48.5000000,37.1400000,38.9500000,536
SPFB.CL,D,20200626,000000,38.9900000,39.1900000,37.9500000,38.2600000,68
SPFB.CL,D,20200629,000000,38.1000000,39.8400000,37.7100000,39.5200000,329
SPFB.CL,D,20200630,000000,39.3000000,39.7900000,38.8600000,39.4100000,235
SPFB.CL,D,20200702,000000,40.2100000,40.5000000,39.7700000,40.1200000,379
SPFB.CL,D,20200703,000000,40.1500000,40.1700000,39.8600000,40.0600000,54
SPFB.CL,D,20200706,000000,41.0000000,41.0000000,40.5000000,40.8000000,65
SPFB.CL,D,20200707,000000,40.1100000,40.7500000,40.0700000,40.3300000,65
SPFB.CL,D,20200708,000000,40.3100000,40.9400000,40.3100000,40.7200000,37
SPFB.CL,D,20200709,000000,40.8300000,40.8300000,39.3100000,39.6200000,157
SPFB.CL,D,20200710,000000,39.7000000,40.2000000,38.6900000,40.1800000,64
SPFB.CL,D,20200713,000000,40.3000000,40.4200000,39.9500000,40.1000000,25
SPFB.CL,D,20200714,000000,39.8100000,39.8200000,39.5500000,39.7200000,13
SPFB.CL,D,20200715,000000,41.0300000,41.2300000,40.6600000,41.2000000,10
SPFB.CL,D,20200716,000000,40.6400000,41.1200000,40.6400000,41.1200000,5
SPFB.CL,D,20200717,000000,40.7000000,40.9200000,40.6900000,40.9200000,4
SPFB.CL,D,20200720,000000,40.5100000,40.6100000,40.2400000,40.6100000,29
SPFB.CL,D,20200721,000000,40.9000000,42.4900000,40.9000000,41.8600000,162
SPFB.CL,D,20200722,000000,41.7300000,41.9600000,41.2000000,41.9600000,35
SPFB.CL,D,20200723,000000,41.9600000,42.2900000,41.0000000,41.0800000,95
SPFB.CL,D,20200724,000000,40.9300000,41.6300000,40.7700000,41.2500000,48
SPFB.CL,D,20200727,000000,41.1400000,41.6400000,40.5800000,41.3000000,164
SPFB.CL,D,20200728,000000,41.6200000,41.6200000,40.9000000,41.1400000,65
SPFB.CL,D,20200729,000000,41.1600000,41.5400000,41.1600000,41.4000000,42
SPFB.CL,D,20200730,000000,40.7600000,41.0900000,38.7700000,40.2000000,286
SPFB.CL,D,20200731,000000,40.3400000,40.4800000,39.7900000,40.2000000,86
SPFB.CL,D,20200803,000000,39.9500000,41.1500000,39.6600000,41.0000000,69
SPFB.CL,D,20200804,000000,40.5200000,41.7800000,40.3100000,41.7800000,103
SPFB.CL,D,20200805,000000,41.9400000,43.4600000,41.9400000,42.2000000,287
SPFB.CL,D,20200806,000000,42.2500000,42.7000000,41.5800000,42.0600000,216
SPFB.CL,D,20200807,000000,41.8900000,41.8900000,41.2200000,41.3400000,53
SPFB.CL,D,20200810,000000,42.3100000,42.5000000,42.3100000,42.5000000,4
SPFB.CL,D,20200811,000000,42.5500000,43.0300000,42.5500000,43.0300000,7
SPFB.CL,D,20200812,000000,42.9300000,43.0300000,42.9300000,43.0300000,2
SPFB.CL,D,20200813,000000,42.9800000,42.9800000,42.9800000,42.9800000,10
SPFB.CL,D,20200814,000000,42.6200000,42.6200000,42.3000000,42.3700000,42
SPFB.CL,D,20200817,000000,42.3900000,42.7000000,42.1100000,42.7000000,44
SPFB.CL,D,20200818,000000,42.8200000,43.1400000,42.6800000,42.6900000,6
SPFB.CL,D,20200819,000000,42.7800000,42.7800000,42.5700000,42.7000000,40
SPFB.CL,D,20200820,000000,42.4400000,42.9000000,41.9900000,42.7200000,77
SPFB.CL,D,20200821,000000,42.8200000,42.8200000,41.5200000,41.5200000,173
SPFB.CL,D,20200824,000000,42.6200000,42.8800000,42.3800000,42.3800000,58
SPFB.CL,D,20200825,000000,42.6000000,43.4900000,42.5000000,43.3400000,101
SPFB.CL,D,20200826,000000,43.3900000,43.6900000,43.1700000,43.4200000,46
SPFB.CL,D,20200827,000000,43.3200000,43.3500000,42.4900000,43.0000000,189
SPFB.CL,D,20200828,000000,42.8900000,43.2900000,42.7800000,42.9000000,12
SPFB.CL,D,20200831,000000,43.3300000,43.5500000,42.9800000,42.9800000,75
SPFB.CL,D,20200902,000000,43.1600000,43.2200000,41.5500000,41.5500000,236
SPFB.CL,D,20200903,000000,41.4100000,41.4100000,40.3200000,41.2400000,217
SPFB.CL,D,20200904,000000,40.9400000,41.7300000,39.5800000,39.5800000,216
SPFB.CL,D,20200907,000000,39.4000000,39.4600000,38.8800000,39.3700000,87
SPFB.CL,D,20200908,000000,38.9300000,38.9400000,36.1500000,36.8400000,472
SPFB.CL,D,20200909,000000,36.7100000,38.2900000,36.7100000,37.9600000,199
SPFB.CL,D,20200910,000000,38.0700000,38.0700000,38.0300000,38.0300000,17
SPFB.CL,D,20200914,000000,38.0300000,38.0300000,30.4500000,30.4500000,17
SPFB.CL,D,20200915,000000,37.3000000,38.0700000,35.1500000,35.1500000,5
SPFB.CL,D,20200916,000000,38.9800000,40.1500000,38.9800000,40.0000000,213
SPFB.CL,D,20200917,000000,40.4000000,41.0000000,40.0000000,41.0000000,55
SPFB.CL,D,20200918,000000,41.1200000,41.5000000,40.8000000,41.4500000,110
SPFB.CL,D,20200921,000000,40.8300000,40.8300000,39.6500000,39.6500000,318
SPFB.CL,D,20200922,000000,39.9800000,40.2400000,39.5500000,39.9800000,105
SPFB.CL,D,20200923,000000,39.9900000,40.1100000,39.5000000,40.0300000,140
SPFB.CL,D,20200924,000000,39.3500000,39.6800000,39.3500000,39.6800000,12
SPFB.CL,D,20200928,000000,39.8300000,40.7500000,39.8300000,40.0600000,38
SPFB.CL,D,20200929,000000,40.2800000,40.3800000,38.7800000,38.8000000,114
SPFB.CL,D,20200930,000000,39.0200000,39.8900000,39.0100000,39.8900000,16
SPFB.CL,D,20201001,000000,40.2000000,40.2000000,37.7500000,38.1200000,155
SPFB.CL,D,20201002,000000,37.6200000,37.6200000,36.7700000,37.3900000,104
SPFB.CL,D,20201005,000000,37.6800000,39.6800000,37.6800000,39.4800000,299
SPFB.CL,D,20201006,000000,39.4000000,40.7900000,39.2000000,40.1300000,152
SPFB.CL,D,20201007,000000,40.2100000,40.3000000,39.4200000,39.5000000,240
SPFB.CL,D,20201008,000000,40.3100000,41.2600000,40.3100000,41.1900000,85
SPFB.CL,D,20201009,000000,41.2200000,41.2200000,40.5900000,40.6400000,142
SPFB.CL,D,20201012,000000,40.9500000,40.9500000,39.5000000,39.5000000,180
SPFB.CL,D,20201013,000000,40.3700000,40.4000000,40.3700000,40.4000000,2
SPFB.CL,D,20201014,000000,40.5500000,40.5900000,40.2400000,40.2400000,102
SPFB.CL,D,20201015,000000,40.6100000,40.6100000,39.7500000,40.3800000,204
SPFB.CL,D,20201016,000000,41.0600000,41.0600000,40.4000000,40.4000000,9
SPFB.CL,D,20201019,000000,41.2300000,41.3700000,40.9900000,41.3700000,44
SPFB.CL,D,20201020,000000,40.9800000,41.6900000,40.4900000,41.6900000,653
SPFB.CL,D,20201021,000000,41.3000000,41.3000000,39.9700000,39.9900000,167
SPFB.CL,D,20201022,000000,40.0100000,40.9000000,40.0000000,40.8700000,48
SPFB.CL,D,20201023,000000,40.4000000,40.8700000,39.8400000,39.8400000,23
SPFB.CL,D,20201026,000000,38.7700000,39.1400000,38.4000000,38.5800000,152
SPFB.CL,D,20201027,000000,38.7600000,39.6100000,38.5800000,39.4200000,60
SPFB.CL,D,20201028,000000,38.6600000,38.6600000,37.1100000,37.3700000,243
SPFB.CL,D,20201029,000000,37.4300000,37.4300000,35.0900000,36.1800000,307
SPFB.CL,D,20201030,000000,35.9400000,36.3600000,35.4400000,35.4400000,468
SPFB.CL,D,20201102,000000,34.5000000,37.0000000,34.5000000,37.0000000,115
SPFB.CL,D,20201103,000000,36.7000000,38.3000000,36.7000000,38.0000000,94
SPFB.CL,D,20201105,000000,38.2000000,39.4400000,38.2000000,38.7200000,59
SPFB.CL,D,20201106,000000,38.0400000,38.1600000,37.2800000,37.2800000,25
SPFB.CL,D,20201109,000000,38.4000000,41.1900000,38.4000000,40.7000000,110
SPFB.CL,D,20201110,000000,40.9300000,41.0100000,40.7500000,40.7700000,35
SPFB.CL,D,20201111,000000,42.5200000,43.2500000,41.7600000,41.7600000,102
SPFB.CL,D,20201112,000000,41.7600000,41.7700000,41.6400000,41.7700000,4
SPFB.CL,D,20201113,000000,41.1000000,41.1200000,40.6300000,40.6300000,24
SPFB.CL,D,20201116,000000,41.1300000,42.1000000,41.1300000,41.5500000,125
SPFB.CL,D,20201117,000000,41.4700000,41.4700000,40.9900000,41.1500000,246
SPFB.CL,D,20201118,000000,41.8800000,41.9500000,41.8800000,41.9500000,12
SPFB.CL,D,20201119,000000,41.8500000,41.8800000,41.2200000,41.7500000,75
SPFB.CL,D,20201120,000000,41.8500000,42.1400000,41.7700000,41.7700000,40
SPFB.CL,D,20201123,000000,42.8700000,43.2700000,42.7500000,42.9600000,49
SPFB.CL,D,20201124,000000,43.3600000,45.1200000,43.3600000,45.1200000,22
SPFB.CL,D,20201125,000000,45.1200000,45.8000000,45.0500000,45.6200000,42
SPFB.CL,D,20201126,000000,45.7000000,45.7000000,44.8700000,45.2400000,13
SPFB.CL,D,20201127,000000,45.2200000,45.5000000,45.2200000,45.5000000,16
SPFB.CL,D,20201130,000000,44.8700000,45.7600000,44.8000000,45.4900000,24
SPFB.CL,D,20201201,000000,44.9200000,44.9200000,44.2600000,44.6200000,15
SPFB.CL,D,20201202,000000,44.5700000,45.7400000,44.3100000,45.2200000,18
SPFB.CL,D,20201203,000000,45.2300000,45.7600000,44.9100000,45.7600000,12
SPFB.CL,D,20201204,000000,46.2100000,46.6400000,45.7800000,46.1500000,14
SPFB.CL,D,20201207,000000,45.9900000,46.0000000,45.9700000,45.9800000,7
SPFB.CL,D,20201208,000000,45.2500000,45.8000000,45.2200000,45.6400000,12
SPFB.CL,D,20201209,000000,45.6800000,46.0600000,45.4400000,45.4400000,14
SPFB.CL,D,20201211,000000,47.0600000,47.0600000,46.8200000,46.8200000,15
SPFB.CL,D,20201214,000000,47.6400000,47.6400000,47.3700000,47.3700000,4
SPFB.CL,D,20201217,000000,48.2200000,48.4500000,48.1900000,48.4500000,21
SPFB.CL,D,20201218,000000,48.5600000,49.1800000,48.5600000,48.9500000,9
SPFB.CL,D,20201221,000000,47.8600000,47.8600000,46.4500000,47.3200000,569
SPFB.CL,D,20201222,000000,47.2300000,47.5100000,46.9000000,46.9000000,12
SPFB.CL,D,20201223,000000,47.0100000,47.9600000,47.0100000,47.9600000,9
SPFB.CL,D,20201225,000000,47.0000000,54.5000000,47.0000000,48.5000000,3
