<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.LKOH,D,20170316,000000,32039.0000000,32273.0000000,31548.0000000,31768.0000000,19521
SPFB.LKOH,D,20170317,000000,31768.0000000,32356.0000000,31614.0000000,32115.0000000,17745
SPFB.LKOH,D,20170320,000000,32033.0000000,32220.0000000,31327.0000000,31637.0000000,19308
SPFB.LKOH,D,20170321,000000,31650.0000000,31942.0000000,31566.0000000,31650.0000000,15875
SPFB.LKOH,D,20170322,000000,31572.0000000,31950.0000000,31434.0000000,31950.0000000,24996
SPFB.LKOH,D,20170323,000000,31961.0000000,32080.0000000,31222.0000000,31350.0000000,20953
SPFB.LKOH,D,20170324,000000,31369.0000000,31511.0000000,30821.0000000,30925.0000000,16976
SPFB.LKOH,D,20170327,000000,30917.0000000,30917.0000000,30242.0000000,30814.0000000,18613
SPFB.LKOH,D,20170328,000000,30815.0000000,31161.0000000,30548.0000000,31100.0000000,17329
SPFB.LKOH,D,20170329,000000,31150.0000000,31333.0000000,30914.0000000,31311.0000000,14235
SPFB.LKOH,D,20170330,000000,31279.0000000,31311.0000000,30442.0000000,30642.0000000,22220
SPFB.LKOH,D,20170331,000000,30554.0000000,30686.0000000,30355.0000000,30496.0000000,21316
SPFB.LKOH,D,20170403,000000,30491.0000000,30914.0000000,30452.0000000,30845.0000000,15802
SPFB.LKOH,D,20170404,000000,30847.0000000,31274.0000000,30820.0000000,31140.0000000,13679
SPFB.LKOH,D,20170405,000000,31141.0000000,31258.0000000,30932.0000000,31139.0000000,14367
SPFB.LKOH,D,20170406,000000,31090.0000000,31250.0000000,30867.0000000,31094.0000000,13579
SPFB.LKOH,D,20170407,000000,31044.0000000,31171.0000000,30132.0000000,30440.0000000,27982
SPFB.LKOH,D,20170410,000000,30446.0000000,30487.0000000,29824.0000000,30115.0000000,22983
SPFB.LKOH,D,20170411,000000,30188.0000000,30521.0000000,30016.0000000,30310.0000000,15868
SPFB.LKOH,D,20170412,000000,30350.0000000,30419.0000000,29650.0000000,29913.0000000,24608
SPFB.LKOH,D,20170413,000000,29940.0000000,30005.0000000,29207.0000000,29592.0000000,31360
SPFB.LKOH,D,20170414,000000,29591.0000000,29601.0000000,29061.0000000,29070.0000000,7996
SPFB.LKOH,D,20170417,000000,29067.0000000,29425.0000000,28877.0000000,29412.0000000,18616
SPFB.LKOH,D,20170418,000000,29388.0000000,29480.0000000,28679.0000000,28759.0000000,17396
SPFB.LKOH,D,20170419,000000,28760.0000000,29398.0000000,28710.0000000,29039.0000000,22798
SPFB.LKOH,D,20170420,000000,29009.0000000,29173.0000000,28520.0000000,28975.0000000,23459
SPFB.LKOH,D,20170421,000000,28975.0000000,29154.0000000,28720.0000000,28959.0000000,13500
SPFB.LKOH,D,20170424,000000,28960.0000000,29691.0000000,28960.0000000,29519.0000000,22209
SPFB.LKOH,D,20170425,000000,29528.0000000,29999.0000000,29306.0000000,29957.0000000,16255
SPFB.LKOH,D,20170426,000000,29996.0000000,30247.0000000,29636.0000000,30089.0000000,17640
SPFB.LKOH,D,20170427,000000,30079.0000000,30079.0000000,29152.0000000,29378.0000000,24339
SPFB.LKOH,D,20170428,000000,29343.0000000,29382.0000000,28506.0000000,28637.0000000,24717
SPFB.LKOH,D,20170502,000000,28648.0000000,29361.0000000,28559.0000000,29134.0000000,26243
SPFB.LKOH,D,20170503,000000,29112.0000000,29112.0000000,27895.0000000,28144.0000000,46521
SPFB.LKOH,D,20170504,000000,28094.0000000,28485.0000000,27994.0000000,28090.0000000,29771
SPFB.LKOH,D,20170505,000000,28061.0000000,28461.0000000,27952.0000000,28423.0000000,22507
SPFB.LKOH,D,20170510,000000,28460.0000000,29405.0000000,28460.0000000,29339.0000000,24897
SPFB.LKOH,D,20170511,000000,29312.0000000,29356.0000000,28509.0000000,28728.0000000,23271
SPFB.LKOH,D,20170512,000000,28729.0000000,28849.0000000,28246.0000000,28814.0000000,27112
SPFB.LKOH,D,20170515,000000,28838.0000000,29145.0000000,28750.0000000,28952.0000000,18748
SPFB.LKOH,D,20170516,000000,28940.0000000,29300.0000000,28864.0000000,29154.0000000,15621
SPFB.LKOH,D,20170517,000000,29140.0000000,29243.0000000,28653.0000000,28741.0000000,18404
SPFB.LKOH,D,20170518,000000,28741.0000000,29096.0000000,28448.0000000,28931.0000000,23925
SPFB.LKOH,D,20170519,000000,28950.0000000,29107.0000000,28316.0000000,28460.0000000,21481
SPFB.LKOH,D,20170522,000000,28525.0000000,28673.0000000,28203.0000000,28308.0000000,20752
SPFB.LKOH,D,20170523,000000,28253.0000000,28531.0000000,28179.0000000,28380.0000000,15969
SPFB.LKOH,D,20170524,000000,28395.0000000,28460.0000000,27922.0000000,28202.0000000,19946
SPFB.LKOH,D,20170525,000000,28272.0000000,28624.0000000,27997.0000000,28098.0000000,28406
SPFB.LKOH,D,20170526,000000,28095.0000000,28241.0000000,27736.0000000,28070.0000000,19922
SPFB.LKOH,D,20170529,000000,28049.0000000,28252.0000000,27963.0000000,28100.0000000,12839
SPFB.LKOH,D,20170530,000000,28093.0000000,28562.0000000,27786.0000000,28450.0000000,29046
SPFB.LKOH,D,20170531,000000,28421.0000000,28446.0000000,27309.0000000,27600.0000000,35733
SPFB.LKOH,D,20170601,000000,27653.0000000,27700.0000000,26919.0000000,27119.0000000,23139
SPFB.LKOH,D,20170602,000000,27125.0000000,27599.0000000,26865.0000000,27532.0000000,58949
SPFB.LKOH,D,20170605,000000,27504.0000000,27650.0000000,27225.0000000,27521.0000000,11613
SPFB.LKOH,D,20170606,000000,27488.0000000,27536.0000000,27018.0000000,27320.0000000,15246
SPFB.LKOH,D,20170607,000000,27349.0000000,27609.0000000,27080.0000000,27189.0000000,18403
SPFB.LKOH,D,20170608,000000,27167.0000000,27463.0000000,27016.0000000,27340.0000000,19035
SPFB.LKOH,D,20170609,000000,27319.0000000,27781.0000000,27217.0000000,27720.0000000,19511
SPFB.LKOH,D,20170613,000000,27672.0000000,27875.0000000,27427.0000000,27705.0000000,19137
SPFB.LKOH,D,20170614,000000,27676.0000000,27750.0000000,26890.0000000,26910.0000000,25251
SPFB.LKOH,D,20170615,000000,26567.0000000,26940.0000000,25599.0000000,26680.0000000,40973
SPFB.LKOH,D,20170616,000000,26758.0000000,26864.0000000,26450.0000000,26610.0000000,15425
SPFB.LKOH,D,20170619,000000,26607.0000000,27406.0000000,26541.0000000,27363.0000000,24296
SPFB.LKOH,D,20170620,000000,27399.0000000,27644.0000000,27030.0000000,27182.0000000,27186
SPFB.LKOH,D,20170621,000000,27182.0000000,27203.0000000,26537.0000000,26713.0000000,52629
SPFB.LKOH,D,20170622,000000,26700.0000000,27117.0000000,26586.0000000,26901.0000000,31365
SPFB.LKOH,D,20170623,000000,26960.0000000,27544.0000000,26799.0000000,27283.0000000,24701
SPFB.LKOH,D,20170626,000000,27294.0000000,27621.0000000,27010.0000000,27053.0000000,24964
SPFB.LKOH,D,20170627,000000,27086.0000000,27650.0000000,26912.0000000,27178.0000000,28841
SPFB.LKOH,D,20170628,000000,27179.0000000,28241.0000000,27179.0000000,28146.0000000,24810
SPFB.LKOH,D,20170629,000000,28200.0000000,28544.0000000,28037.0000000,28145.0000000,28257
SPFB.LKOH,D,20170630,000000,28170.0000000,28644.0000000,28094.0000000,28413.0000000,24456
SPFB.LKOH,D,20170703,000000,28436.0000000,28754.0000000,28044.0000000,28737.0000000,25686
SPFB.LKOH,D,20170704,000000,28730.0000000,28920.0000000,28448.0000000,28826.0000000,23032
SPFB.LKOH,D,20170705,000000,28794.0000000,29090.0000000,28634.0000000,29076.0000000,26882
SPFB.LKOH,D,20170706,000000,29074.0000000,29278.0000000,28911.0000000,29195.0000000,35600
SPFB.LKOH,D,20170707,000000,29196.0000000,29323.0000000,28863.0000000,28937.0000000,48639
SPFB.LKOH,D,20170710,000000,29035.0000000,29349.0000000,28836.0000000,29037.0000000,28943
SPFB.LKOH,D,20170711,000000,29068.0000000,29348.0000000,28824.0000000,29337.0000000,15442
SPFB.LKOH,D,20170712,000000,29324.0000000,29837.0000000,29285.0000000,29756.0000000,26595
SPFB.LKOH,D,20170713,000000,29763.0000000,29829.0000000,29461.0000000,29640.0000000,19173
SPFB.LKOH,D,20170714,000000,29581.0000000,29869.0000000,29520.0000000,29807.0000000,18440
SPFB.LKOH,D,20170717,000000,29800.0000000,29908.0000000,29079.0000000,29325.0000000,20544
SPFB.LKOH,D,20170718,000000,29291.0000000,29440.0000000,28813.0000000,28920.0000000,25593
SPFB.LKOH,D,20170719,000000,28929.0000000,29380.0000000,28852.0000000,29335.0000000,20334
SPFB.LKOH,D,20170720,000000,29379.0000000,29565.0000000,29190.0000000,29246.0000000,18218
SPFB.LKOH,D,20170721,000000,29242.0000000,29322.0000000,28834.0000000,28945.0000000,21342
SPFB.LKOH,D,20170724,000000,28893.0000000,28982.0000000,28383.0000000,28620.0000000,32489
SPFB.LKOH,D,20170725,000000,28625.0000000,29036.0000000,28414.0000000,29011.0000000,25539
SPFB.LKOH,D,20170726,000000,28997.0000000,29047.0000000,28488.0000000,28710.0000000,29530
SPFB.LKOH,D,20170727,000000,28771.0000000,28907.0000000,28591.0000000,28719.0000000,16962
SPFB.LKOH,D,20170728,000000,28659.0000000,28758.0000000,28110.0000000,28350.0000000,27996
SPFB.LKOH,D,20170731,000000,28377.0000000,28695.0000000,27907.0000000,28540.0000000,32941
SPFB.LKOH,D,20170801,000000,28544.0000000,29219.0000000,28411.0000000,28930.0000000,33072
SPFB.LKOH,D,20170802,000000,28930.0000000,29856.0000000,28930.0000000,29737.0000000,35819
SPFB.LKOH,D,20170803,000000,29737.0000000,29960.0000000,29470.0000000,29584.0000000,30075
SPFB.LKOH,D,20170804,000000,29581.0000000,29604.0000000,29209.0000000,29305.0000000,22509
SPFB.LKOH,D,20170807,000000,29375.0000000,29795.0000000,29335.0000000,29525.0000000,21508
SPFB.LKOH,D,20170808,000000,29520.0000000,30069.0000000,29448.0000000,29914.0000000,20689
SPFB.LKOH,D,20170809,000000,29897.0000000,30001.0000000,29683.0000000,29846.0000000,21470
SPFB.LKOH,D,20170810,000000,29872.0000000,29872.0000000,29287.0000000,29373.0000000,22176
SPFB.LKOH,D,20170811,000000,29373.0000000,29373.0000000,28939.0000000,29023.0000000,25936
SPFB.LKOH,D,20170814,000000,29087.0000000,29419.0000000,28882.0000000,28925.0000000,20351
SPFB.LKOH,D,20170815,000000,28925.0000000,29160.0000000,28757.0000000,29068.0000000,24882
SPFB.LKOH,D,20170816,000000,29067.0000000,29219.0000000,28704.0000000,28717.0000000,22162
SPFB.LKOH,D,20170817,000000,28721.0000000,28878.0000000,28557.0000000,28557.0000000,19591
SPFB.LKOH,D,20170818,000000,28578.0000000,28684.0000000,28296.0000000,28557.0000000,22548
SPFB.LKOH,D,20170821,000000,28621.0000000,28859.0000000,28488.0000000,28660.0000000,18417
SPFB.LKOH,D,20170822,000000,28720.0000000,29192.0000000,28600.0000000,29134.0000000,21095
SPFB.LKOH,D,20170823,000000,29089.0000000,29144.0000000,28830.0000000,29109.0000000,17967
SPFB.LKOH,D,20170824,000000,29108.0000000,29275.0000000,28889.0000000,29204.0000000,17127
SPFB.LKOH,D,20170825,000000,29231.0000000,29400.0000000,29180.0000000,29264.0000000,18122
SPFB.LKOH,D,20170828,000000,29285.0000000,29497.0000000,29076.0000000,29294.0000000,16863
SPFB.LKOH,D,20170829,000000,29288.0000000,29305.0000000,28786.0000000,29145.0000000,36353
SPFB.LKOH,D,20170830,000000,29146.0000000,29324.0000000,28990.0000000,29055.0000000,21787
SPFB.LKOH,D,20170831,000000,29084.0000000,29663.0000000,29045.0000000,29400.0000000,26701
SPFB.LKOH,D,20170901,000000,29440.0000000,29690.0000000,29279.0000000,29426.0000000,17776
SPFB.LKOH,D,20170904,000000,29357.0000000,29363.0000000,28926.0000000,29264.0000000,19502
SPFB.LKOH,D,20170905,000000,29202.0000000,29284.0000000,28787.0000000,28881.0000000,23344
SPFB.LKOH,D,20170906,000000,28970.0000000,29329.0000000,28699.0000000,29245.0000000,22793
SPFB.LKOH,D,20170907,000000,29244.0000000,29290.0000000,28922.0000000,29029.0000000,18223
SPFB.LKOH,D,20170908,000000,29029.0000000,29375.0000000,28943.0000000,29289.0000000,17915
SPFB.LKOH,D,20170911,000000,29866.0000000,29934.0000000,29691.0000000,29823.0000000,284
SPFB.LKOH,D,20170912,000000,29800.0000000,30209.0000000,29800.0000000,30169.0000000,373
SPFB.LKOH,D,20170913,000000,30168.0000000,30378.0000000,29707.0000000,30085.0000000,1706
SPFB.LKOH,D,20170914,000000,30010.0000000,30389.0000000,29870.0000000,30330.0000000,1635
SPFB.LKOH,D,20170915,000000,30222.0000000,30500.0000000,30100.0000000,30389.0000000,3489
SPFB.LKOH,D,20170918,000000,30389.0000000,31027.0000000,30363.0000000,30906.0000000,3215
SPFB.LKOH,D,20170919,000000,30913.0000000,31150.0000000,30750.0000000,30753.0000000,4709
SPFB.LKOH,D,20170920,000000,30811.0000000,30812.0000000,30180.0000000,30335.0000000,10495
SPFB.LKOH,D,20170921,000000,30330.0000000,30630.0000000,30138.0000000,30196.0000000,23455
SPFB.LKOH,D,20170922,000000,30132.0000000,30145.0000000,29731.0000000,29917.0000000,19191
SPFB.LKOH,D,20170925,000000,29881.0000000,30564.0000000,29828.0000000,30524.0000000,25049
SPFB.LKOH,D,20170926,000000,30495.0000000,30833.0000000,30338.0000000,30424.0000000,25186
SPFB.LKOH,D,20170927,000000,30484.0000000,30750.0000000,30379.0000000,30693.0000000,13884
SPFB.LKOH,D,20170928,000000,30708.0000000,30950.0000000,30600.0000000,30730.0000000,16503
SPFB.LKOH,D,20170929,000000,30729.0000000,30824.0000000,30550.0000000,30550.0000000,11680
SPFB.LKOH,D,20171002,000000,30628.0000000,30731.0000000,30346.0000000,30386.0000000,12682
SPFB.LKOH,D,20171003,000000,30432.0000000,30637.0000000,30387.0000000,30541.0000000,11657
SPFB.LKOH,D,20171004,000000,30518.0000000,30590.0000000,30398.0000000,30405.0000000,11696
SPFB.LKOH,D,20171005,000000,30418.0000000,30700.0000000,30363.0000000,30690.0000000,16355
SPFB.LKOH,D,20171006,000000,30699.0000000,30808.0000000,30627.0000000,30704.0000000,14976
SPFB.LKOH,D,20171009,000000,30704.0000000,30792.0000000,30505.0000000,30557.0000000,11466
SPFB.LKOH,D,20171010,000000,30557.0000000,30578.0000000,30190.0000000,30528.0000000,17799
SPFB.LKOH,D,20171011,000000,30550.0000000,30698.0000000,30473.0000000,30505.0000000,10165
SPFB.LKOH,D,20171012,000000,30528.0000000,30528.0000000,30250.0000000,30340.0000000,10102
SPFB.LKOH,D,20171013,000000,30364.0000000,30445.0000000,30171.0000000,30236.0000000,13106
SPFB.LKOH,D,20171016,000000,30240.0000000,30367.0000000,30120.0000000,30269.0000000,12985
SPFB.LKOH,D,20171017,000000,30274.0000000,30340.0000000,29863.0000000,30050.0000000,14326
SPFB.LKOH,D,20171018,000000,30050.0000000,30243.0000000,30010.0000000,30097.0000000,16603
SPFB.LKOH,D,20171019,000000,30097.0000000,30156.0000000,29732.0000000,29735.0000000,13223
SPFB.LKOH,D,20171020,000000,29764.0000000,30037.0000000,29764.0000000,30029.0000000,15293
SPFB.LKOH,D,20171023,000000,30010.0000000,30049.0000000,29807.0000000,29976.0000000,11809
SPFB.LKOH,D,20171024,000000,30008.0000000,30307.0000000,29989.0000000,30276.0000000,13339
SPFB.LKOH,D,20171025,000000,30306.0000000,30310.0000000,29733.0000000,29800.0000000,31630
SPFB.LKOH,D,20171026,000000,29800.0000000,29891.0000000,29534.0000000,29810.0000000,18972
SPFB.LKOH,D,20171027,000000,29790.0000000,30351.0000000,29770.0000000,30152.0000000,29009
SPFB.LKOH,D,20171030,000000,30179.0000000,30589.0000000,30047.0000000,30295.0000000,29311
SPFB.LKOH,D,20171031,000000,30264.0000000,30922.0000000,30250.0000000,30680.0000000,28270
SPFB.LKOH,D,20171101,000000,30688.0000000,31165.0000000,30655.0000000,30935.0000000,23381
SPFB.LKOH,D,20171102,000000,30936.0000000,31150.0000000,30831.0000000,31115.0000000,15060
SPFB.LKOH,D,20171103,000000,31131.0000000,31599.0000000,31131.0000000,31479.0000000,20143
SPFB.LKOH,D,20171107,000000,31481.0000000,33190.0000000,31481.0000000,32780.0000000,40913
SPFB.LKOH,D,20171108,000000,32770.0000000,33408.0000000,32662.0000000,33030.0000000,26189
SPFB.LKOH,D,20171109,000000,33039.0000000,33253.0000000,32432.0000000,33108.0000000,28078
SPFB.LKOH,D,20171110,000000,33165.0000000,33218.0000000,32786.0000000,33087.0000000,13701
SPFB.LKOH,D,20171113,000000,33073.0000000,33703.0000000,32704.0000000,32817.0000000,23731
SPFB.LKOH,D,20171114,000000,32806.0000000,33133.0000000,32677.0000000,32831.0000000,16907
SPFB.LKOH,D,20171115,000000,32791.0000000,32832.0000000,32304.0000000,32586.0000000,16365
SPFB.LKOH,D,20171116,000000,32599.0000000,33040.0000000,32421.0000000,32570.0000000,17675
SPFB.LKOH,D,20171117,000000,32550.0000000,32920.0000000,32451.0000000,32600.0000000,13622
SPFB.LKOH,D,20171120,000000,32576.0000000,32690.0000000,32135.0000000,32260.0000000,12207
SPFB.LKOH,D,20171121,000000,32276.0000000,32784.0000000,32276.0000000,32640.0000000,16403
SPFB.LKOH,D,20171122,000000,32733.0000000,33241.0000000,32601.0000000,33190.0000000,15111
SPFB.LKOH,D,20171123,000000,33167.0000000,33298.0000000,32820.0000000,33298.0000000,15665
SPFB.LKOH,D,20171124,000000,33299.0000000,33632.0000000,33181.0000000,33240.0000000,14603
SPFB.LKOH,D,20171127,000000,33250.0000000,33569.0000000,32950.0000000,33070.0000000,14028
SPFB.LKOH,D,20171128,000000,33075.0000000,33095.0000000,32425.0000000,32820.0000000,19765
SPFB.LKOH,D,20171129,000000,32832.0000000,32869.0000000,32135.0000000,32445.0000000,39337
SPFB.LKOH,D,20171130,000000,32460.0000000,32770.0000000,32000.0000000,32151.0000000,23191
SPFB.LKOH,D,20171201,000000,32186.0000000,32912.0000000,32083.0000000,32524.0000000,21337
SPFB.LKOH,D,20171204,000000,32525.0000000,33550.0000000,32466.0000000,33134.0000000,24279
SPFB.LKOH,D,20171205,000000,33139.0000000,33443.0000000,32912.0000000,33409.0000000,17484
SPFB.LKOH,D,20171206,000000,33405.0000000,33412.0000000,33130.0000000,33236.0000000,12627
SPFB.LKOH,D,20171207,000000,33243.0000000,33314.0000000,32994.0000000,33200.0000000,16641
SPFB.LKOH,D,20171208,000000,33206.0000000,33288.0000000,33078.0000000,33214.0000000,7721
SPFB.LKOH,D,20171211,000000,33900.0000000,34340.0000000,33900.0000000,34340.0000000,397
SPFB.LKOH,D,20171212,000000,34340.0000000,34599.0000000,34234.0000000,34474.0000000,343
SPFB.LKOH,D,20171213,000000,34565.0000000,34800.0000000,34362.0000000,34486.0000000,891
SPFB.LKOH,D,20171214,000000,34500.0000000,34500.0000000,33942.0000000,34298.0000000,402
SPFB.LKOH,D,20171215,000000,34358.0000000,34442.0000000,33895.0000000,34010.0000000,537
SPFB.LKOH,D,20171218,000000,34025.0000000,34359.0000000,33570.0000000,33856.0000000,941
SPFB.LKOH,D,20171219,000000,33850.0000000,34090.0000000,33628.0000000,33949.0000000,1274
SPFB.LKOH,D,20171220,000000,33892.0000000,34050.0000000,33705.0000000,33786.0000000,2902
SPFB.LKOH,D,20171221,000000,33741.0000000,33903.0000000,33471.0000000,33880.0000000,13854
SPFB.LKOH,D,20171222,000000,33877.0000000,34410.0000000,33765.0000000,34101.0000000,11970
SPFB.LKOH,D,20171225,000000,34062.0000000,34147.0000000,33792.0000000,33826.0000000,4540
SPFB.LKOH,D,20171226,000000,33812.0000000,33821.0000000,33420.0000000,33671.0000000,6022
SPFB.LKOH,D,20171227,000000,33630.0000000,33715.0000000,33290.0000000,33364.0000000,9990
SPFB.LKOH,D,20171228,000000,33373.0000000,33639.0000000,33177.0000000,33511.0000000,6825
SPFB.LKOH,D,20171229,000000,33584.0000000,33855.0000000,33355.0000000,33850.0000000,5113
SPFB.LKOH,D,20180103,000000,33865.0000000,34925.0000000,33864.0000000,34782.0000000,9831
SPFB.LKOH,D,20180104,000000,34825.0000000,35525.0000000,34443.0000000,35490.0000000,12197
SPFB.LKOH,D,20180105,000000,35496.0000000,36250.0000000,35460.0000000,36250.0000000,13462
SPFB.LKOH,D,20180109,000000,36268.0000000,36970.0000000,36254.0000000,36883.0000000,14922
SPFB.LKOH,D,20180110,000000,36922.0000000,37000.0000000,36442.0000000,36927.0000000,20046
SPFB.LKOH,D,20180111,000000,36928.0000000,37357.0000000,36594.0000000,37172.0000000,15436
SPFB.LKOH,D,20180112,000000,37178.0000000,39883.0000000,36942.0000000,39750.0000000,97803
SPFB.LKOH,D,20180115,000000,39764.0000000,40133.0000000,39201.0000000,39352.0000000,32084
SPFB.LKOH,D,20180116,000000,39350.0000000,39426.0000000,38129.0000000,38800.0000000,33547
SPFB.LKOH,D,20180117,000000,38808.0000000,39109.0000000,38568.0000000,38959.0000000,16031
SPFB.LKOH,D,20180118,000000,38959.0000000,39319.0000000,38838.0000000,39110.0000000,13619
SPFB.LKOH,D,20180119,000000,39076.0000000,39235.0000000,38420.0000000,38657.0000000,15642
SPFB.LKOH,D,20180122,000000,38665.0000000,39150.0000000,38544.0000000,38955.0000000,13966
SPFB.LKOH,D,20180123,000000,38970.0000000,39074.0000000,38330.0000000,38805.0000000,17405
SPFB.LKOH,D,20180124,000000,38830.0000000,38980.0000000,38471.0000000,38951.0000000,14460
SPFB.LKOH,D,20180125,000000,38931.0000000,38995.0000000,38406.0000000,38473.0000000,16303
SPFB.LKOH,D,20180126,000000,38513.0000000,38648.0000000,38163.0000000,38588.0000000,13182
SPFB.LKOH,D,20180129,000000,38555.0000000,38665.0000000,37920.0000000,37930.0000000,12953
SPFB.LKOH,D,20180130,000000,37903.0000000,38495.0000000,37275.0000000,37384.0000000,20983
SPFB.LKOH,D,20180131,000000,37338.0000000,37906.0000000,37280.0000000,37474.0000000,15891
SPFB.LKOH,D,20180201,000000,37482.0000000,37997.0000000,37454.0000000,37775.0000000,18312
SPFB.LKOH,D,20180202,000000,37763.0000000,38237.0000000,37700.0000000,38160.0000000,17118
SPFB.LKOH,D,20180205,000000,38133.0000000,38153.0000000,37392.0000000,37512.0000000,18639
SPFB.LKOH,D,20180206,000000,37450.0000000,37485.0000000,36420.0000000,37275.0000000,45110
SPFB.LKOH,D,20180207,000000,37248.0000000,37819.0000000,37028.0000000,37420.0000000,16563
SPFB.LKOH,D,20180208,000000,37414.0000000,37756.0000000,36811.0000000,36811.0000000,21943
SPFB.LKOH,D,20180209,000000,36811.0000000,37044.0000000,35622.0000000,36320.0000000,28776
SPFB.LKOH,D,20180212,000000,36350.0000000,37066.0000000,36350.0000000,36895.0000000,15236
SPFB.LKOH,D,20180213,000000,36925.0000000,37593.0000000,36750.0000000,37469.0000000,20466
SPFB.LKOH,D,20180214,000000,37469.0000000,37720.0000000,37072.0000000,37501.0000000,17381
SPFB.LKOH,D,20180215,000000,37589.0000000,37885.0000000,37370.0000000,37665.0000000,18962
SPFB.LKOH,D,20180216,000000,37675.0000000,38395.0000000,37301.0000000,37604.0000000,23113
SPFB.LKOH,D,20180219,000000,37608.0000000,37958.0000000,37256.0000000,37425.0000000,11165
SPFB.LKOH,D,20180220,000000,37392.0000000,37685.0000000,36989.0000000,37515.0000000,13142
SPFB.LKOH,D,20180221,000000,37477.0000000,38326.0000000,37467.0000000,37990.0000000,17961
SPFB.LKOH,D,20180222,000000,37993.0000000,38638.0000000,37835.0000000,38520.0000000,14216
SPFB.LKOH,D,20180226,000000,38588.0000000,39108.0000000,38287.0000000,38527.0000000,20402
SPFB.LKOH,D,20180227,000000,38495.0000000,38690.0000000,38005.0000000,38131.0000000,19894
SPFB.LKOH,D,20180228,000000,38238.0000000,38465.0000000,37609.0000000,37690.0000000,15271
SPFB.LKOH,D,20180301,000000,37690.0000000,38022.0000000,37400.0000000,37799.0000000,15916
SPFB.LKOH,D,20180302,000000,37736.0000000,37795.0000000,36862.0000000,37685.0000000,17960
SPFB.LKOH,D,20180305,000000,37662.0000000,37949.0000000,37375.0000000,37500.0000000,14084
SPFB.LKOH,D,20180306,000000,37509.0000000,37725.0000000,37230.0000000,37409.0000000,14704
SPFB.LKOH,D,20180307,000000,37362.0000000,37379.0000000,36922.0000000,37020.0000000,15444
SPFB.LKOH,D,20180309,000000,37087.0000000,37996.0000000,37032.0000000,37901.0000000,9865
SPFB.LKOH,D,20180312,000000,38520.0000000,38548.0000000,38147.0000000,38350.0000000,373
SPFB.LKOH,D,20180313,000000,38346.0000000,38409.0000000,37333.0000000,38056.0000000,1709
SPFB.LKOH,D,20180314,000000,38061.0000000,38340.0000000,37980.0000000,38223.0000000,4241
SPFB.LKOH,D,20180315,000000,38170.0000000,38619.0000000,37819.0000000,38479.0000000,20505
SPFB.LKOH,D,20180316,000000,38492.0000000,39340.0000000,38334.0000000,39340.0000000,14260
SPFB.LKOH,D,20180319,000000,39254.0000000,39389.0000000,38701.0000000,38750.0000000,19273
SPFB.LKOH,D,20180320,000000,38765.0000000,39255.0000000,38547.0000000,39182.0000000,18324
SPFB.LKOH,D,20180321,000000,39200.0000000,39978.0000000,39068.0000000,39385.0000000,27664
SPFB.LKOH,D,20180322,000000,39380.0000000,39545.0000000,38866.0000000,38911.0000000,25734
SPFB.LKOH,D,20180323,000000,38911.0000000,39743.0000000,38808.0000000,39055.0000000,27817
SPFB.LKOH,D,20180326,000000,39100.0000000,39435.0000000,38600.0000000,38788.0000000,21722
SPFB.LKOH,D,20180327,000000,38867.0000000,39677.0000000,38799.0000000,39162.0000000,21172
SPFB.LKOH,D,20180328,000000,39171.0000000,40083.0000000,39122.0000000,39895.0000000,22391
SPFB.LKOH,D,20180329,000000,39895.0000000,40486.0000000,39741.0000000,40370.0000000,18338
SPFB.LKOH,D,20180330,000000,40370.0000000,40646.0000000,40169.0000000,40199.0000000,8052
SPFB.LKOH,D,20180402,000000,40200.0000000,40569.0000000,40000.0000000,40090.0000000,14069
SPFB.LKOH,D,20180403,000000,40105.0000000,40345.0000000,39775.0000000,40050.0000000,19852
SPFB.LKOH,D,20180404,000000,40022.0000000,40193.0000000,39533.0000000,40020.0000000,18469
SPFB.LKOH,D,20180405,000000,40002.0000000,40430.0000000,39958.0000000,40301.0000000,17352
SPFB.LKOH,D,20180406,000000,40300.0000000,40300.0000000,39550.0000000,39610.0000000,15640
SPFB.LKOH,D,20180409,000000,39625.0000000,39678.0000000,36003.0000000,36591.0000000,65400
SPFB.LKOH,D,20180410,000000,36591.0000000,40000.0000000,36591.0000000,39135.0000000,66815
SPFB.LKOH,D,20180411,000000,39100.0000000,41236.0000000,39000.0000000,40987.0000000,44335
SPFB.LKOH,D,20180412,000000,41000.0000000,41392.0000000,39913.0000000,40140.0000000,28353
SPFB.LKOH,D,20180413,000000,40122.0000000,40294.0000000,39340.0000000,39541.0000000,27339
SPFB.LKOH,D,20180416,000000,39456.0000000,39850.0000000,39000.0000000,39750.0000000,21502
SPFB.LKOH,D,20180417,000000,39885.0000000,39987.0000000,39525.0000000,39762.0000000,17061
SPFB.LKOH,D,20180418,000000,39786.0000000,40840.0000000,39786.0000000,40624.0000000,16750
SPFB.LKOH,D,20180419,000000,40683.0000000,41000.0000000,40301.0000000,40620.0000000,16041
SPFB.LKOH,D,20180420,000000,40602.0000000,40746.0000000,39866.0000000,40025.0000000,11174
SPFB.LKOH,D,20180423,000000,40049.0000000,40658.0000000,39806.0000000,40026.0000000,20576
SPFB.LKOH,D,20180424,000000,40049.0000000,40989.0000000,39871.0000000,40029.0000000,19959
